Agent_name,User,Timestamp,Decoder_name,Description,Full_log,Activity,Action
host-accesible_7046d81a95c9284f52522fbe40c435790a181069,irene,2025-03-25 21:33:10.516,auditd,0,"type=SYSCALL msg=audit(1742938606.788:413): arch=c000003e syscall=59 success=yes exit=0 a0=55690f726310 a1=55690f65d7a0 a2=55690f7ae370 a3=8 items=2 ppid=16953 pid=17087 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=13 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene"" type=EXECVE msg=audit(1742938606.788:413): argc=3 a0=""nc"" a1=""10.12.112.3"" a2=""80"" type=CWD msg=audit(1742938606.788:413): cwd=""/home/irene"" type=PATH msg=audit(1742938606.788:413): item=0 name=""/bin/nc"" inode=131172 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742938606.788:413): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=656855 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742938606.788:413): proctitle=6E630031302E31322E3131322E33003830",command,Command executed
host-accesible_7046d81a95c9284f52522fbe40c435790a181069,irene,2025-03-25 21:44:59.399,auditd,0,"type=SYSCALL msg=audit(1742939327.855:452): arch=c000003e syscall=59 success=yes exit=0 a0=55690f65c280 a1=55690f756d30 a2=55690f7ae370 a3=0 items=2 ppid=16953 pid=17282 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=13 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene""",command,Command executed
host-accesible_7046d81a95c9284f52522fbe40c435790a181069,irene,2025-03-25 21:55:01.825,auditd,0,"type=SYSCALL msg=audit(1742939941.336:464): arch=c000003e syscall=59 success=yes exit=0 a0=55690f73bdb0 a1=55690f664ba0 a2=55690f7ae370 a3=7 items=2 ppid=16953 pid=17381 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=13 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene""",command,Command executed
host-accesible_7046d81a95c9284f52522fbe40c435790a181069,irene,2025-03-25 21:55:01.835,auditd,0,"type=SYSCALL msg=audit(1742939941.336:466): arch=c000003e syscall=59 success=yes exit=0 a0=55690f780db0 a1=55690f786d20 a2=55690f7ae370 a3=0 items=2 ppid=16953 pid=17380 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=13 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene"" type=EXECVE msg=audit(1742939941.336:466): argc=3 a0=""nc"" a1=""-l"" a2=""1337"" type=CWD msg=audit(1742939941.336:466): cwd=""/home/irene"" type=PATH msg=audit(1742939941.336:466): item=0 name=""/bin/nc"" inode=131172 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742939941.336:466): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=656855 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742939941.336:466): proctitle=6E63002D6C0031333337",command,Command executed
host-accesible_7046d81a95c9284f52522fbe40c435790a181069,irene,2025-03-25 21:55:01.841,auditd,0,"type=SYSCALL msg=audit(1742939941.956:468): arch=c000003e syscall=59 success=yes exit=0 a0=55690f665860 a1=55690f7583d0 a2=55690f7ae370 a3=8 items=2 ppid=16953 pid=17384 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=13 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene""",command,Command executed
host-accesible_7046d81a95c9284f52522fbe40c435790a181069,irene,2025-03-25 21:54:38.203,auditd,0,"type=SYSCALL msg=audit(1742939918.124:456): arch=c000003e syscall=59 success=yes exit=0 a0=55690f661550 a1=55690f6ae430 a2=55690f7ae370 a3=0 items=2 ppid=16953 pid=17373 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=13 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene""",command,Command executed
host-accesible_7046d81a95c9284f52522fbe40c435790a181069,irene,2025-03-25 21:59:59.134,auditd,0,"type=SYSCALL msg=audit(1742940242.825:482): arch=c000003e syscall=59 success=yes exit=0 a0=55690f783350 a1=55690f6ca3c0 a2=55690f7ae370 a3=0 items=2 ppid=16953 pid=17427 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=13 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene""",command,Command executed
host-accesible_7046d81a95c9284f52522fbe40c435790a181069,irene,2025-03-25 22:00:16.856,auditd,0,"type=SYSCALL msg=audit(1742940261.420:487): arch=c000003e syscall=59 success=yes exit=0 a0=55690f660120 a1=55690f7405a0 a2=55690f7ae370 a3=0 items=2 ppid=16953 pid=17443 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=13 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene"" type=EXECVE msg=audit(1742940261.420:487): argc=3 a0=""nc"" a1=""-l"" a2=""1337"" type=CWD msg=audit(1742940261.420:487): cwd=""/home/irene"" type=PATH msg=audit(1742940261.420:487): item=0 name=""/bin/nc"" inode=131172 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742940261.420:487): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=656855 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742940261.420:487): proctitle=6E63002D6C0031333337",command,Command executed
host-accesible_7046d81a95c9284f52522fbe40c435790a181069,irene,2025-03-25 22:00:36.533,auditd,0,"type=SYSCALL msg=audit(1742940280.926:489): arch=c000003e syscall=59 success=yes exit=0 a0=55690f65d700 a1=55690f740540 a2=55690f7ae370 a3=8 items=2 ppid=16953 pid=17449 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=13 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene""",command,Command executed
host-accesible_7046d81a95c9284f52522fbe40c435790a181069,irene,2025-03-25 22:00:36.538,auditd,0,"type=SYSCALL msg=audit(1742940280.926:490): arch=c000003e syscall=59 success=yes exit=0 a0=55690f780db0 a1=55690f6ca3c0 a2=55690f7ae370 a3=0 items=2 ppid=16953 pid=17448 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=13 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene""",command,Command executed
host-accesible_7046d81a95c9284f52522fbe40c435790a181069,irene,2025-03-25 22:01:51.359,auditd,0,"type=SYSCALL msg=audit(1742940358.548:494): arch=c000003e syscall=59 success=yes exit=0 a0=55690f754710 a1=55690f725a00 a2=55690f7ae370 a3=0 items=2 ppid=16953 pid=17458 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=13 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene""",command,Command executed
host-accesible_7046d81a95c9284f52522fbe40c435790a181069,irene,2025-03-25 22:06:32.908,auditd,0,"type=SYSCALL msg=audit(1742940645.168:515): arch=c000003e syscall=59 success=yes exit=0 a0=55690f712e80 a1=55690f664ba0 a2=55690f7ae370 a3=0 items=2 ppid=16953 pid=17578 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=13 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene""",command,Command executed
host-accesible_7046d81a95c9284f52522fbe40c435790a181069,irene,2025-03-25 22:07:51.649,auditd,0,"type=SYSCALL msg=audit(1742940725.308:522): arch=c000003e syscall=59 success=yes exit=0 a0=55690f720520 a1=55690f71f450 a2=55690f7ae370 a3=8 items=2 ppid=16953 pid=17592 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=13 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene"" type=EXECVE msg=audit(1742940725.308:522): argc=3 a0=""nc"" a1=""10.10.112.3"" a2=""80"" type=CWD msg=audit(1742940725.308:522): cwd=""/home/irene"" type=PATH msg=audit(1742940725.308:522): item=0 name=""/bin/nc"" inode=131172 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742940725.308:522): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=656855 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742940725.308:522): proctitle=6E630031302E31302E3131322E33003830",command,Command executed
host-accesible_7046d81a95c9284f52522fbe40c435790a181069,irene,2025-03-25 22:15:30.434,auditd,0,"type=SYSCALL msg=audit(1742941191.847:543): arch=c000003e syscall=59 success=yes exit=0 a0=55690f6d4d30 a1=55690f730ff0 a2=55690f7ae370 a3=0 items=2 ppid=16953 pid=17667 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=13 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene""",command,Command executed
host-accesible_7046d81a95c9284f52522fbe40c435790a181069,irene,2025-03-25 22:15:56.032,auditd,0,"type=SYSCALL msg=audit(1742941216.806:550): arch=c000003e syscall=59 success=yes exit=0 a0=55690f65d700 a1=55690f6cf730 a2=55690f7ae370 a3=8 items=2 ppid=16953 pid=17676 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=13 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene""",command,Command executed
host-accesible_7046d81a95c9284f52522fbe40c435790a181069,irene,2025-03-25 22:15:56.042,auditd,0,"type=SYSCALL msg=audit(1742941216.806:552): arch=c000003e syscall=59 success=yes exit=0 a0=55690f65bed0 a1=55690f6ee2d0 a2=55690f7ae370 a3=0 items=2 ppid=16953 pid=17675 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=13 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene"" type=EXECVE msg=audit(1742941216.806:552): argc=3 a0=""nc"" a1=""-l"" a2=""1337"" type=CWD msg=audit(1742941216.806:552): cwd=""/home/irene"" type=PATH msg=audit(1742941216.806:552): item=0 name=""/bin/nc"" inode=131172 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742941216.806:552): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=656855 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742941216.806:552): proctitle=6E63002D6C0031333337",command,Command executed
host-accesible_7046d81a95c9284f52522fbe40c435790a181069,irene,2025-03-25 22:15:40.277,auditd,0,"type=SYSCALL msg=audit(1742941200.926:546): arch=c000003e syscall=59 success=yes exit=0 a0=55690f720520 a1=55690f703960 a2=55690f7ae370 a3=8 items=2 ppid=16953 pid=17671 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=13 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene""",command,Command executed
host-accesible_7046d81a95c9284f52522fbe40c435790a181069,irene,2025-03-25 22:18:09.959,auditd,0,"type=SYSCALL msg=audit(1742941354.333:554): arch=c000003e syscall=59 success=yes exit=0 a0=55690f7545f0 a1=55690f7390f0 a2=55690f7ae370 a3=7 items=2 ppid=16953 pid=17704 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=13 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene""",command,Command executed
host-accesible_7046d81a95c9284f52522fbe40c435790a181069,irene,2025-03-25 22:18:31.622,auditd,0,"type=SYSCALL msg=audit(1742941375.547:560): arch=c000003e syscall=59 success=yes exit=0 a0=55690f7545f0 a1=55690f7ae110 a2=55690f7ae370 a3=0 items=2 ppid=16953 pid=17709 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=13 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene""",command,Command executed
host-accesible_7046d81a95c9284f52522fbe40c435790a181069,irene,2025-03-25 22:19:50.386,auditd,0,"type=SYSCALL msg=audit(1742941454.659:566): arch=c000003e syscall=59 success=yes exit=0 a0=55690f787a90 a1=55690f725b10 a2=55690f7ae370 a3=8 items=2 ppid=16953 pid=17726 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=13 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene""",command,Command executed
host-accesible_7046d81a95c9284f52522fbe40c435790a181069,irene,2025-03-25 22:29:05.659,auditd,0,"type=SYSCALL msg=audit(1742942020.116:578): arch=c000003e syscall=59 success=yes exit=0 a0=55690f720520 a1=55690f66ee10 a2=55690f7ae370 a3=8 items=2 ppid=16953 pid=17811 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=13 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene"" type=EXECVE msg=audit(1742942020.116:578): argc=3 a0=""nc"" a1=""10.10.112.2"" a2=""80"" type=CWD msg=audit(1742942020.116:578): cwd=""/home/irene"" type=PATH msg=audit(1742942020.116:578): item=0 name=""/bin/nc"" inode=131172 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742942020.116:578): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=656855 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742942020.116:578): proctitle=6E630031302E31302E3131322E32003830",command,Command executed
host-accesible_7046d81a95c9284f52522fbe40c435790a181069,irene,2025-03-25 22:32:54.057,auditd,0,"type=SYSCALL msg=audit(1742942253.100:588): arch=c000003e syscall=59 success=yes exit=0 a0=55690f782120 a1=55690f71b960 a2=55690f7ae370 a3=0 items=2 ppid=16953 pid=17849 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=13 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene"" type=EXECVE msg=audit(1742942253.100:588): argc=3 a0=""nc"" a1=""-l"" a2=""1337"" type=CWD msg=audit(1742942253.100:588): cwd=""/home/irene"" type=PATH msg=audit(1742942253.100:588): item=0 name=""/bin/nc"" inode=131172 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742942253.100:588): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=656855 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742942253.100:588): proctitle=6E63002D6C0031333337",command,Command executed
host-accesible_7046d81a95c9284f52522fbe40c435790a181069,irene,2025-03-25 22:32:38.311,auditd,0,"type=SYSCALL msg=audit(1742942236.732:583): arch=c000003e syscall=59 success=yes exit=0 a0=55690f6636c0 a1=55690f66cd70 a2=55690f7ae370 a3=0 items=2 ppid=16953 pid=17845 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=13 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene""",command,Command executed
atacante_3960acf0842f112b0a96c36d3fe33bd9c4187482,ubuntu,2025-03-25 22:45:06.838,auditd,1,"type=SYSCALL msg=audit(1742942704.467:4557): arch=c000003e syscall=59 success=yes exit=0 a0=5c07f9c26d20 a1=5c07f9c11850 a2=5c07f9c26b88 a3=2 items=2 ppid=5123 pid=5125 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=6 comm=""head"" exe=""/usr/bin/head"" subj=unconfined key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""ubuntu"" UID=""ubuntu"" GID=""ubuntu"" EUID=""ubuntu"" SUID=""ubuntu"" FSUID=""ubuntu"" EGID=""ubuntu"" SGID=""ubuntu"" FSGID=""ubuntu""",command,Command executed
atacante_3960acf0842f112b0a96c36d3fe33bd9c4187482,ubuntu,2025-03-25 22:45:10.429,auditd,1,"type=SYSCALL msg=audit(1742942708.082:4677): arch=c000003e syscall=59 success=yes exit=0 a0=616cb0e1fd20 a1=616cb0e0a850 a2=616cb0e1fb88 a3=2 items=2 ppid=5294 pid=5296 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=6 comm=""head"" exe=""/usr/bin/head"" subj=unconfined key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""ubuntu"" UID=""ubuntu"" GID=""ubuntu"" EUID=""ubuntu"" SUID=""ubuntu"" FSUID=""ubuntu"" EGID=""ubuntu"" SGID=""ubuntu"" FSGID=""ubuntu"" type=EXECVE msg=audit(1742942708.082:4677): argc=3 a0=""head"" a1=""-n"" a2=""1"" type=CWD msg=audit(1742942708.082:4677): cwd=""/home/ubuntu"" type=PATH msg=audit(1742942708.082:4677): item=0 name=""/usr/bin/head"" inode=524823 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742942708.082:4677): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=551795 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742942708.082:4677): proctitle=68656164002D6E0031",command,Command executed
atacante_3960acf0842f112b0a96c36d3fe33bd9c4187482,ubuntu,2025-03-25 22:45:10.580,auditd,1,"type=SYSCALL msg=audit(1742942708.102:4685): arch=c000003e syscall=59 success=yes exit=0 a0=616cb0e1fd20 a1=616cb0e0a850 a2=616cb0e1fb88 a3=2 items=2 ppid=5304 pid=5306 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=6 comm=""head"" exe=""/usr/bin/head"" subj=unconfined key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""ubuntu"" UID=""ubuntu"" GID=""ubuntu"" EUID=""ubuntu"" SUID=""ubuntu"" FSUID=""ubuntu"" EGID=""ubuntu"" SGID=""ubuntu"" FSGID=""ubuntu"" type=EXECVE msg=audit(1742942708.102:4685): argc=3 a0=""head"" a1=""-n"" a2=""1"" type=CWD msg=audit(1742942708.102:4685): cwd=""/home/ubuntu"" type=PATH msg=audit(1742942708.102:4685): item=0 name=""/usr/bin/head"" inode=524823 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742942708.102:4685): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=551795 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742942708.102:4685): proctitle=68656164002D6E0031",command,Command executed
